Customer No,Cust Name,Quantity Pack,Quantity Piece,Debit Credit Type,Tr Date,Sales Lc,Sales Cost Lc,Additional Discount Lc,Price Discount Lc,Discount Lc,Brand Name,Cost Centre Pk,Net,Gross Sales,Discount,QTY PACK,QTY Piece,ALL_Pieces,QTY _ALL,QTY SOLD,Net Sales,Short Name,Id,Cost,Foc Goods,Cost of Sales,Salesman Name,Salesman Code,Common Code,Accperd Id,Price Tc,Your Ref,Tr Ref,Product No,Pack Size,Name,Weight Size,Flex Field5,Flex Field8,Flex Field9,Flex Field3,ADDL DISC,NET DISCOUNT,MRM DISCOUNT,NEW PDF,GROSS SALES,Avg Cost Price,Liquidation,Tr No2,Flex Field0,Computed,Act Qty Sold,Retail Price,MRM FOC ,TYPE,Month,Division,Tot CTN,Year,Net Profit,Supplier Name,FSD_Brands
10442024,TSC THE SULTAN CENTRE - (KIB),1,0,C,45425,105.715,41.561,0,1.64,0,SWEET BOX FACTORY,503,1,105.715,1.64,72,0,72,1,72,104.075,K-CRINVDN,15012,41.561,0,41.561,Ayman Odeh,25,KA,2767,104.075,8787840,220355768,SB1117LS,72,SOUR BUZZ LOL Surprise! 6*12* 30g,6.1,Sweet Box Factory,Division,HHT,BK BRANDS,0,0,0,1.64,104.075,41.561,0,100501112,SB1117LS,1,1,105.715,0,INV,May,CA Div,1,2024,62.514,SWEET BOX FACTORY,
10442024,TSC THE SULTAN CENTRE - (KIB),1,0,C,45425,26,13.2,0,2.36,0,LANGNESE,503,1,26,2.36,10,0,10,1,10,23.64,K-CRINVDN,15012,13.2,0,13.2,Ayman Odeh,25,KA,2767,23.64,8788298,220355767,LNG3102,10,Acacia Honey 250g,2.5,Langnese,Division,HHT,BK BRANDS,0,0,0,2.36,23.64,13.169,0,100501113,LNG3102,1,1,26,0,INV,May,CA Div,1,2024,10.44,Langnese Honig GMBH & Co.,BK BRANDS
10442024,TSC THE SULTAN CENTRE - (KIB),1,0,C,45425,45,16.622,0,0,0,LANGNESE,503,1,45,0,5,0,5,1,5,45,K-CRINVDN,15012,16.622,0,16.622,Ayman Odeh,25,KA,2767,45,8787805,220355766,LNG7101,5,Manuka with Black forest Honey 375g,1.875,Langnese,Division,HHT,BK BRANDS,0,0,0,0,45,16.622,0,100501114,LNG7101,1,1,45,0,INV,May,CA Div,1,2024,28.378,Langnese Honig GMBH & Co.,BK BRANDS
10442024,TSC THE SULTAN CENTRE - (KIB),1,0,C,45425,37.5,16.758,0,0,0,LANGNESE,503,1,37.5,0,5,0,5,1,5,37.5,K-CRINVDN,15012,16.758,0,16.758,Ayman Odeh,25,KA,2767,37.5,8787805,220355766,LNG8022,5,Royal Jelly 375 g,1.875,Langnese,Division,HHT,BK BRANDS,0,0,0,0,37.5,16.758,0,100501114,LNG8022,1,1,37.5,0,INV,May,CA Div,1,2024,20.742,Langnese Honig GMBH & Co.,BK BRANDS
10442024,TSC THE SULTAN CENTRE - (KIB),6,0,C,45425,11.52,7.998,0,0,0,LIBBY'S,503,1,11.52,0,72,0,72,6,72,11.52,K-CRINVDN,15012,7.998,0,7.998,Ayman Odeh,25,KA,2767,1.92,8787805,220355766,LS5386,12,BAKED BEANS 12*220g,2.64,Libbys,Division,HHT,BK BRANDS,0,0,0,0,11.52,1.335,0,100501114,LS5386,6,6,1.86,0,INV,May,CA Div,6,2024,3.522,Alma Trading SAL- Libby'S,"BAKERY
BAKERY
BAKERY"
10442024,TSC THE SULTAN CENTRE - (KIB),1,0,C,45425,19.75,10.243,0,1.926,0,LANGNESE,503,1,19.75,1.926,8,0,8,1,8,17.824,K-CRINVDN,15012,10.243,0,10.243,Ayman Odeh,25,KA,2767,17.824,8786724,220355777,LNG1000,8,Acacia Bee Easy  250,2,Langnese,Division,HHT,BK BRANDS,0,0,0,1.926,17.824,10.211,0,100501115,LNG1000,1,1,19.75,0,INV,May,CA Div,1,2024,7.581,Langnese Honig GMBH & Co.,BK BRANDS
10442024,TSC THE SULTAN CENTRE - (KIB),1,0,C,45425,37.85,18.372,0,3.306,0,LANGNESE,503,1,37.85,3.306,8,0,8,1,8,34.544,K-CRINVDN,15012,18.372,0,18.372,Ayman Odeh,25,KA,2767,34.544,8786724,220355777,LNG1109,8,Acacia  Bee Easy 500g,4,Langnese,Division,HHT,BK BRANDS,0,0,0,3.306,34.544,18.323,0,100501115,LNG1109,1,1,37.85,0,INV,May,CA Div,1,2024,16.172,Langnese Honig GMBH & Co.,BK BRANDS
10442024,TSC THE SULTAN CENTRE - (KIB),1,0,C,45425,15,7.984,0,0,0,STEVIANA,503,1,15,0,12,0,12,1,12,15,K-CRINVDN,15012,7.984,0,7.984,Ayman Odeh,25,KA,2767,15,8786724,220355777,STV006,12,Steviana Sweetener 12*60*2.5g (20% Free),1.5,Steviana,Division,HHT,BK BRANDS,0,0,0,0,15,7.984,0,100501115,STV006,1,1,15,0,INV,May,CA Div,1,2024,7.016,Steviana-Said Salim Bawazir For Toothpaste & Sweet,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,2,0,C,45425,28.1,16.694,2.529,0,0,HARIBO,503,1,28.1,2.529,60,0,60,2,60,25.571,K-CRINVDN,15012,16.694,0,16.694,Mahmoud Hamada,71,MAIN,2767,14.05,9213,220355699,HB7312,30,Haribo Happy Cola Sour Fresh 160g,4.8,Haribo,Division,HHT,BK BRANDS,2.529,0,2.529,0,28.1,8.347,0,100501116,HB7312,2,2,13.35,0,INV,May,CA Div,2,2024,11.406,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,5,0,C,45425,44.725,28.36,4.025,0,0,Guylian,503,1,44.725,4.025,120,0,120,5,120,40.7,K-CRINVDN,15012,28.36,0,28.36,Mahmoud Hamada,71,MAIN,2767,8.945,9213,220355699,GL01A,24,SEASHELL 33G,0.792,Guylian,Division,HHT,BK BRANDS,4.025,0,4.025,0,44.725,5.609,0,100501116,GL01A,5,5,8.945,0,INV,May,CA Div,5,2024,16.365,Chocolaterie Guylian NV,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,5,0,C,45425,42,25.195,3.78,0,0,Guylian,503,1,42,3.78,60,0,60,5,60,38.22,K-CRINVDN,15012,25.195,0,25.195,Mahmoud Hamada,71,MAIN,2767,8.4,9213,220355699,GL02,12,SEASHELL 65g,0.78,Guylian,Division,HHT,BK BRANDS,3.78,0,3.78,0,42,5.022,0,100501116,GL02,5,5,8.4,0,INV,May,CA Div,5,2024,16.805,Chocolaterie Guylian NV,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,2,0,C,45425,60,33.952,5.4,0,0,Guylian,503,1,60,5.4,24,0,24,2,24,54.6,K-CRINVDN,15012,33.952,0,33.952,Mahmoud Hamada,71,MAIN,2767,30,9213,220355699,GL03,12,SEASHELL WINDOW BOX 250g,3,Guylian,Division,HHT,BK BRANDS,5.4,0,5.4,0,60,16.902,0,100501116,GL03,2,2,28.036,0,INV,May,CA Div,2,2024,26.048,Chocolaterie Guylian NV,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,2,0,C,45425,12.87,6.85,1.158,0,0,HARIBO,503,1,12.87,1.158,48,0,48,2,48,11.712,K-CRINVDN,15012,6.85,0,6.85,Mahmoud Hamada,71,MAIN,2767,6.435,9213,220355699,HB0362,24,Haribo Happy Cherries 80g,1.92,Haribo,Division,HHT,BK BRANDS,1.158,0,1.158,0,12.87,3.561,0,100501116,HB0362,2,2,6.12,0,INV,May,CA Div,2,2024,6.02,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,2,0,C,45425,12.87,6.87,1.158,0,0,HARIBO,503,1,12.87,1.158,48,0,48,2,48,11.712,K-CRINVDN,15012,6.87,0,6.87,Mahmoud Hamada,71,MAIN,2767,6.435,9213,220355699,HB0689,24,Haribo Worms 80g,1.92,Haribo,Division,HHT,BK BRANDS,1.158,0,1.158,0,12.87,3.548,0,100501116,HB0689,2,2,6.12,0,INV,May,CA Div,2,2024,6,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,2,0,C,45425,12.87,7.016,1.158,0,0,HARIBO,503,1,12.87,1.158,48,0,48,2,48,11.712,K-CRINVDN,15012,7.016,0,7.016,Mahmoud Hamada,71,MAIN,2767,6.435,9213,220355699,HB2027,24,Haribo Funny Mix 80g,1.92,Haribo,Division,HHT,BK BRANDS,1.158,0,1.158,0,12.87,3.601,0,100501116,HB2027,2,2,6.12,0,INV,May,CA Div,2,2024,5.854,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,2,0,C,45425,28.1,16.83,2.529,0,0,HARIBO,503,1,28.1,2.529,60,0,60,2,60,25.571,K-CRINVDN,15012,16.83,0,16.83,Mahmoud Hamada,71,MAIN,2767,14.05,9213,220355699,HB2522,30,Haribo Funny Mix 160g,4.8,Haribo,Division,HHT,BK BRANDS,2.529,0,2.529,0,28.1,8.415,0,100501116,HB2522,2,2,13.35,0,INV,May,CA Div,2,2024,11.27,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,2,0,C,45425,28.1,17.08,2.529,0,0,HARIBO,503,1,28.1,2.529,60,0,60,2,60,25.571,K-CRINVDN,15012,17.08,0,17.08,Mahmoud Hamada,71,MAIN,2767,14.05,9213,220355699,HB4519,30,Haribo Gold bears 160g,4.8,Haribo,Division,HHT,BK BRANDS,2.529,0,2.529,0,28.1,8.575,0,100501116,HB4519,2,2,13.35,0,INV,May,CA Div,2,2024,11.02,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,2,0,C,45425,28.1,16.692,2.529,0,0,HARIBO,503,1,28.1,2.529,60,0,60,2,60,25.571,K-CRINVDN,15012,16.692,0,16.692,Mahmoud Hamada,71,MAIN,2767,14.05,9213,220355699,HB4533,30,Haribo Happy Cherries 160g,4.8,Haribo,Division,HHT,BK BRANDS,2.529,0,2.529,0,28.1,8.346,0,100501116,HB4533,2,2,13.35,0,INV,May,CA Div,2,2024,11.408,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,1,0,C,45425,14.05,8.36,1.265,0,0,HARIBO,503,1,14.05,1.265,30,0,30,1,30,12.785,K-CRINVDN,15012,8.36,0,8.36,Mahmoud Hamada,71,MAIN,2767,14.05,9213,220355699,HB4564,30,Haribo Peaches 160g,4.8,Haribo,Division,HHT,BK BRANDS,1.265,0,1.265,0,14.05,8.36,0,100501116,HB4564,1,1,13.35,0,INV,May,CA Div,1,2024,5.69,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,2,0,C,45425,28.1,16.804,2.529,0,0,HARIBO,503,1,28.1,2.529,60,0,60,2,60,25.571,K-CRINVDN,15012,16.804,0,16.804,Mahmoud Hamada,71,MAIN,2767,14.05,9213,220355699,HB5097,30,Haribo Worms 160g,4.8,Haribo,Division,HHT,BK BRANDS,2.529,0,2.529,0,28.1,8.402,0,100501116,HB5097,2,2,13.35,0,INV,May,CA Div,2,2024,11.296,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,2,0,C,45425,28.1,16.984,2.529,0,0,HARIBO,503,1,28.1,2.529,60,0,60,2,60,25.571,K-CRINVDN,15012,16.984,0,16.984,Mahmoud Hamada,71,MAIN,2767,14.05,9216,220355697,HB5103,30,Haribo Happy Cola 160g,4.8,Haribo,Division,HHT,BK BRANDS,2.529,0,2.529,0,28.1,8.548,0,100501117,HB5103,2,2,13.35,0,INV,May,CA Div,2,2024,11.116,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,2,0,C,45425,21.82,12.112,1.964,0,0,HARIBO,503,1,21.82,1.964,48,0,48,2,48,19.856,K-CRINVDN,15012,12.112,0,12.112,Mahmoud Hamada,71,MAIN,2767,10.91,9216,220355697,HB4916,24,Chamallows Pink & White 24X150g,3.6,Haribo,Division,HHT,BK BRANDS,1.964,0,1.964,0,21.82,6.056,0,100501117,HB4916,2,2,10.91,0,INV,May,CA Div,2,2024,9.708,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,2,0,C,45425,10.92,6.874,0.983,0,0,LORENZ,503,1,10.92,0.983,24,0,24,2,24,9.937,K-CRINVDN,15012,6.874,0,6.874,Mahmoud Hamada,71,MAIN,2767,5.46,9216,220355697,BK6894,12,CLUB CRACKERS 150G,1.8,Lorenz,Division,HHT,BK BRANDS,0.983,0,0.983,0,10.92,3.446,0,100501117,BK6894,2,2,4.71,0,INV,May,CA Div,2,2024,4.046,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,3,0,C,45425,17.25,11.169,1.553,0,0,LORENZ,503,1,17.25,1.553,54,0,54,3,54,15.697,K-CRINVDN,15012,11.169,0,11.169,Mahmoud Hamada,71,MAIN,2767,5.75,9216,220355697,BK7030,18,STICKS CLASSIC 150G,2.7,Lorenz,Division,HHT,BK BRANDS,1.553,0,1.553,0,17.25,3.734,0,100501117,BK7030,3,3,4.94,0,INV,May,CA Div,3,2024,6.081,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,1,0,C,45425,6.985,4.065,0.629,0,0,LORENZ,503,1,6.985,0.629,12,0,12,1,12,6.356,K-CRINVDN,15012,4.065,0,4.065,Mahmoud Hamada,71,MAIN,2767,6.985,9216,220355697,BK1188A,12,Naturals Rosmarin 12 * 100G,1.2,Lorenz,Division,HHT,BK BRANDS,0.629,0,0.629,0,6.985,4.075,0,100501117,BK1188A,1,1,6.985,0,INV,May,CA Div,1,2024,2.92,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,1,0,C,45425,6.985,4.068,0.629,0,0,LORENZ,503,1,6.985,0.629,12,0,12,1,12,6.356,K-CRINVDN,15012,4.068,0,4.068,Mahmoud Hamada,71,MAIN,2767,6.985,9216,220355697,BK1296A,12,Natural Mild Paprica 12 * 100G,1.2,Lorenz,Division,HHT,BK BRANDS,0.629,0,0.629,0,6.985,4.074,0,100501117,BK1296A,1,1,6.985,0,INV,May,CA Div,1,2024,2.917,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,1,0,C,45425,6.985,4.065,0.629,0,0,LORENZ,503,1,6.985,0.629,12,0,12,1,12,6.356,K-CRINVDN,15012,4.065,0,4.065,Mahmoud Hamada,71,MAIN,2767,6.985,9216,220355697,BK1298A,12,Naturals Sea Salt & Pepper 12 * 100G,1.2,Lorenz,Division,HHT,BK BRANDS,0.629,0,0.629,0,6.985,4.076,0,100501117,BK1298A,1,1,6.985,0,INV,May,CA Div,1,2024,2.92,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,1,0,C,45425,8.13,4.759,0.732,0,0,BAHLSEN,503,1,8.13,0.732,21,0,21,1,21,7.398,K-CRINVDN,15012,4.759,0,4.759,Mahmoud Hamada,71,MAIN,2767,8.13,9210,220355700,BK1054,21,LEIBNIZ BUTTER MINIS 100G,2.1,Bahlsen,Division,HHT,BK BRANDS,0.732,0,0.732,0,8.13,4.793,0,100501118,BK1054,1,1,6.685,0,INV,May,CA Div,1,2024,3.371,Bahlsen GmbH Co. & KG,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,2,0,C,45425,22.02,12.462,1.822,1.78,0,BAHLSEN,503,1,22.02,3.602,28,0,28,2,28,18.418,K-CRINVDN,15012,12.462,0,12.462,Mahmoud Hamada,71,MAIN,2767,10.12,9210,220355700,BK4074,14,PiCK UP! MINIS CHOCO 106G,1.484,Bahlsen,Division,HHT,BK BRANDS,1.822,0,1.822,1.78,20.24,6.286,0,100501118,BK4074,2,2,11.01,0,INV,May,CA Div,2,2024,7.778,Bahlsen GmbH Co. & KG,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,10,0,C,45425,102.6,59.89,9.234,0,0,BAHLSEN,503,1,102.6,9.234,120,0,120,10,120,93.366,K-CRINVDN,15012,59.89,0,59.89,Mahmoud Hamada,71,MAIN,2767,10.26,9210,220355700,BK2097,12,LEIBNIZ CHOCO 125g,1.5,Bahlsen,Division,HHT,BK BRANDS,9.234,0,9.234,0,102.6,5.99,0,100501118,BK2097,10,10,9.385,0,INV,May,CA Div,10,2024,42.71,Bahlsen GmbH Co. & KG,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,5,0,C,45425,13.15,7.32,1.184,0,0,BAHLSEN,503,1,13.15,1.184,120,0,120,5,120,11.966,K-CRINVDN,15012,7.32,0,7.32,Mahmoud Hamada,71,MAIN,2767,2.63,9210,220355700,BK3668,24,Leibniz Biscuits'N Cream Choco 24 * 19g,0.456,Bahlsen,Division,HHT,BK BRANDS,1.184,0,1.184,0,13.15,1.472,0,100501118,BK3668,5,5,2.63,0,INV,May,CA Div,5,2024,5.83,Bahlsen GmbH Co. & KG,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,2,0,C,45425,22.02,12.456,1.822,1.78,0,BAHLSEN,503,1,22.02,3.602,28,0,28,2,28,18.418,K-CRINVDN,15012,12.456,0,12.456,Mahmoud Hamada,71,MAIN,2767,10.12,9210,220355700,BK4126,14,PICK UP! MINIS MILK 14X106 G,1.484,Bahlsen,Division,HHT,BK BRANDS,1.822,0,1.822,1.78,20.24,6.294,0,100501118,BK4126,2,2,11.01,0,INV,May,CA Div,2,2024,7.784,Bahlsen GmbH Co. & KG,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,1,0,C,45425,8.43,5.425,0.759,0,0,BAHLSEN,503,1,8.43,0.759,21,0,21,1,21,7.671,K-CRINVDN,15012,5.425,0,5.425,Mahmoud Hamada,71,MAIN,2767,8.43,9210,220355700,BK3731,21,LEIBNIZ MINIS CHOC 100g,2.1,Bahlsen,Division,HHT,BK BRANDS,0.759,0,0.759,0,8.43,5.458,0,100501118,BK3731,1,1,8.4,0,INV,May,CA Div,1,2024,3.005,Bahlsen GmbH Co. & KG,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,2,0,C,45425,19.98,11.758,1.798,0,0,BAHLSEN,503,1,19.98,1.798,28,0,28,2,28,18.182,K-CRINVDN,15012,11.758,0,11.758,Mahmoud Hamada,71,MAIN,2767,9.99,9210,220355700,BK2833,14,PiCK UP! FLOW PACK 5x28G,1.96,Bahlsen,Division,HHT,BK BRANDS,1.798,0,1.798,0,19.98,5.873,0,100501118,BK2833,2,2,9.99,0,INV,May,CA Div,2,2024,8.222,Bahlsen GmbH Co. & KG,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,5,0,C,45425,17.475,10.675,1.573,0,0,BAHLSEN,503,1,17.475,1.573,120,0,120,5,120,15.902,K-CRINVDN,15012,10.675,0,10.675,Mahmoud Hamada,71,MAIN,2767,3.495,9210,220355700,BK2482,24,PICK UP CHOCO & MILK 28 G,2.688,Bahlsen,Division,HHT,BK BRANDS,1.573,0,1.573,0,17.475,2.155,0,100501118,BK2482,5,5,3.495,0,INV,May,CA Div,5,2024,6.8,Bahlsen GmbH Co. & KG,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,3,0,C,45425,19.5,12.666,1.547,2.31,0,BAHLSEN,503,1,19.5,3.857,90,0,90,3,90,15.643,K-CRINVDN,15012,12.666,0,12.666,Mahmoud Hamada,71,MAIN,2767,5.73,9210,220355700,BK2175,30,Waffeletten-Milk-Snack 30*21g,0.63,Bahlsen,Division,HHT,BK BRANDS,1.547,0,1.547,2.31,17.19,4.238,0,100501118,BK2175,3,3,6.5,0,INV,May,CA Div,3,2024,4.524,Bahlsen GmbH Co. & KG,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,1,0,C,45425,49,25.844,4.01,4.45,0,LANGNESE,503,1,49,8.46,10,0,10,1,10,40.54,K-CRINVDN,15012,25.844,0,25.844,Mahmoud Hamada,71,MAIN,2767,44.55,9217,220355696,LNG3201,10,Acacia Honey 500g,5,Langnese,Division,HHT,BK BRANDS,4.01,0,4.01,4.45,44.55,25.844,0,100501119,LNG3201,1,1,49,0,INV,May,CA Div,1,2024,18.706,Langnese Honig GMBH & Co.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,1,0,C,45425,47.275,15.537,4.255,0,0,LANGNESE,503,1,47.275,4.255,10,0,10,1,10,43.02,K-CRINVDN,15012,15.537,0,15.537,Mahmoud Hamada,71,MAIN,2767,47.275,9217,220355696,LNG6202,10,Forest Honey 500g,5,Langnese,Division,HHT,BK BRANDS,4.255,0,4.255,0,47.275,15.537,0,100501119,LNG6202,1,1,47.275,0,INV,May,CA Div,1,2024,31.738,Langnese Honig GMBH & Co.,BK BRANDS
901060,AL ZAHRAA CO-OP SOCIETY,1,0,C,45425,30.46,13.357,2.741,0,0,LANGNESE,503,1,30.46,2.741,10,0,10,1,10,27.719,K-CRINVDN,15012,13.357,0,13.357,Mahmoud Hamada,71,MAIN,2767,30.46,9217,220355696,LNG7100,10,Black Forest Honey 250g,2.5,Langnese,Division,HHT,BK BRANDS,2.741,0,2.741,0,30.46,13.303,0,100501119,LNG7100,1,1,30.46,0,INV,May,CA Div,1,2024,17.103,Langnese Honig GMBH & Co.,BK BRANDS
10442024,TSC THE SULTAN CENTRE - (KIB),1,0,C,45425,26,13.2,0,2.36,0,LANGNESE,503,1,26,2.36,10,0,10,1,10,23.64,K-CRINVDN,15012,13.2,0,13.2,Ayman Odeh,25,KA,2767,23.64,8788213,220355772,LNG3102,10,Acacia Honey 250g,2.5,Langnese,Division,HHT,BK BRANDS,0,0,0,2.36,23.64,13.169,0,100501120,LNG3102,1,1,26,0,INV,May,CA Div,1,2024,10.44,Langnese Honig GMBH & Co.,BK BRANDS
10442024,TSC THE SULTAN CENTRE - (KIB),1,0,C,45425,19.75,10.243,0,1.926,0,LANGNESE,503,1,19.75,1.926,8,0,8,1,8,17.824,K-CRINVDN,15012,10.243,0,10.243,Ayman Odeh,25,KA,2767,17.824,8788213,220355772,LNG1000,8,Acacia Bee Easy  250,2,Langnese,Division,HHT,BK BRANDS,0,0,0,1.926,17.824,10.211,0,100501120,LNG1000,1,1,19.75,0,INV,May,CA Div,1,2024,7.581,Langnese Honig GMBH & Co.,BK BRANDS
10442024,TSC THE SULTAN CENTRE - (KIB),1,0,C,45425,29.18,17.124,0,3.212,0,LANGNESE,503,1,29.18,3.212,6,0,6,1,6,25.968,K-CRINVDN,15012,17.124,0,17.124,Ayman Odeh,25,KA,2767,25.968,8788213,220355772,LNG0300,6,Langnese Golden Clear Honey 1000g,6,Langnese,Division,HHT,BK BRANDS,0,0,0,3.212,25.968,17.069,0,100501120,LNG0300,1,1,29.18,0,INV,May,CA Div,1,2024,8.844,Langnese Honig GMBH & Co.,BK BRANDS
10442024,TSC THE SULTAN CENTRE - (KIB),1,0,C,45425,45,16.622,0,0,0,LANGNESE,503,1,45,0,5,0,5,1,5,45,K-CRINVDN,15012,16.622,0,16.622,Ayman Odeh,25,KA,2767,45,8788213,220355772,LNG7101,5,Manuka with Black forest Honey 375g,1.875,Langnese,Division,HHT,BK BRANDS,0,0,0,0,45,16.622,0,100501120,LNG7101,1,1,45,0,INV,May,CA Div,1,2024,28.378,Langnese Honig GMBH & Co.,BK BRANDS
10442024,TSC THE SULTAN CENTRE - (KIB),3,0,C,45425,112.5,51.09,0,0,0,LANGNESE,503,1,112.5,0,15,0,15,3,15,112.5,K-CRINVDN,15012,51.09,0,51.09,Ayman Odeh,25,KA,2767,37.5,8788213,220355772,LNG7705,5,Sa Nordic Treasure 5*375g,3.25,Langnese,Division,HHT,BK BRANDS,0,0,0,0,112.5,17.03,0,100501120,LNG7705,3,3,37.5,0,INV,May,CA Div,3,2024,61.41,Langnese Honig GMBH & Co.,BK BRANDS
10442024,TSC THE SULTAN CENTRE - (KIB),6,0,C,45425,11.52,7.998,0,0,0,LIBBY'S,503,1,11.52,0,72,0,72,6,72,11.52,K-CRINVDN,15012,7.998,0,7.998,Ayman Odeh,25,KA,2767,1.92,8788213,220355772,LS5386,12,BAKED BEANS 12*220g,2.64,Libbys,Division,HHT,BK BRANDS,0,0,0,0,11.52,1.335,0,100501120,LS5386,6,6,1.86,0,INV,May,CA Div,6,2024,3.522,Alma Trading SAL- Libby'S,"BAKERY
BAKERY
BAKERY"
10442024,TSC THE SULTAN CENTRE - (KIB),2,0,C,45425,13.584,8.64,0,0,0,LIBBY'S,503,1,13.584,0,48,0,48,2,48,13.584,K-CRINVDN,15012,8.64,0,8.64,Ayman Odeh,25,KA,2767,6.792,8788213,220355772,LS6510,24,CHICK PEAS 24*400g,9.6,Libbys,Division,HHT,BK BRANDS,0,0,0,0,13.584,4.327,0,100501120,LS6510,2,2,6.455,0,INV,May,CA Div,2,2024,4.944,Alma Trading SAL- Libby'S,"BAKERY
BAKERY
BAKERY"
10442024,TSC THE SULTAN CENTRE - (KIB),1,0,C,45425,10.8,5.21,0,0,0,STEVIANA,503,1,10.8,0,24,0,24,1,24,10.8,K-CRINVDN,15012,5.21,0,5.21,Ayman Odeh,25,KA,2767,10.8,8788213,220355772,STV007,24,Steviana Sweetener 25X37.5 gm.,0.9,Steviana,Division,HHT,BK BRANDS,0,0,0,0,10.8,5.21,0,100501120,STV007,1,1,10.8,0,INV,May,CA Div,1,2024,5.59,Steviana-Said Salim Bawazir For Toothpaste & Sweet,BK BRANDS
10442024,TSC THE SULTAN CENTRE - (KIB),1,0,C,45425,19.104,10.084,0,0,0,STEVIANA,503,1,19.104,0,12,0,12,1,12,19.104,K-CRINVDN,15012,10.084,0,10.084,Ayman Odeh,25,KA,2767,19.104,8788213,220355772,STV009,12,Steviana Sweetener 12x200 gm.,2.4,Steviana,Division,HHT,BK BRANDS,0,0,0,0,19.104,10.084,0,100501120,STV009,1,1,19.1,0,INV,May,CA Div,1,2024,9.02,Steviana-Said Salim Bawazir For Toothpaste & Sweet,BK BRANDS
10442024,TSC THE SULTAN CENTRE - (KIB),1,0,C,45425,15,7.984,0,0,0,STEVIANA,503,1,15,0,12,0,12,1,12,15,K-CRINVDN,15012,7.984,0,7.984,Ayman Odeh,25,KA,2767,15,8788213,220355772,STV006,12,Steviana Sweetener 12*60*2.5g (20% Free),1.5,Steviana,Division,HHT,BK BRANDS,0,0,0,0,15,7.984,0,100501120,STV006,1,1,15,0,INV,May,CA Div,1,2024,7.016,Steviana-Said Salim Bawazir For Toothpaste & Sweet,BK BRANDS
10442024,TSC THE SULTAN CENTRE - (KIB),1,0,C,45425,9.216,5.907,0,0,0,BAHLSEN,503,1,9.216,0,12,0,12,1,12,9.216,K-CRINVDN,15012,5.907,0,5.907,Ayman Odeh,25,KA,2767,9.216,8789598,220355771,BK2191,12,WAFFEL.M 100G,1.2,Bahlsen,Division,HHT,BK BRANDS,0,0,0,0,9.216,5.903,0,100501121,BK2191,1,1,8.18,0,INV,May,CA Div,1,2024,3.309,Bahlsen GmbH Co. & KG,BK BRANDS
